0.04 -0.18 0.45 Quat Yaw: 141.57 Yaw: 141.37
0.43 -0.29 1.78 Quat Yaw: 142.07 Yaw: 142.06
1.60 -0.72 0.38 Quat Yaw: 144.52 Yaw: 144.44
1.01 0.28 -0.78 Quat Yaw: 147.03 Yaw: 147.12
0.46 0.48 -1.26 Quat Yaw: 148.76 Yaw: 148.69
0.11 0.44 -0.43 Quat Yaw: 150.27 Yaw: 150.19
0.53 -0.78 1.88 Quat Yaw: 151.10 Yaw: 151.00
-0.27 -1.58 1.05 Quat Yaw: 150.23 Yaw: 150.12
-0.39 -1.62 -0.37 Quat Yaw: 149.00 Yaw: 148.94
-0.39 -0.72 -1.68 Quat Yaw: 147.65 Yaw: 147.62
-0.48 0.05 -1.87 Quat Yaw: 145.90 Yaw: 145.81
0.03 -0.58 0.97 Quat Yaw: 144.57 Yaw: 144.44
0.24 -0.49 1.64 Quat Yaw: 144.53 Yaw: 144.44
1.45 -0.72 -0.50 Quat Yaw: 146.11 Yaw: 146.19
0.77 0.04 -0.86 Quat Yaw: 148.38 Yaw: 148.31
0.29 0.35 -0.92 Quat Yaw: 149.80 Yaw: 149.75
0.18 0.29 -0.38 Quat Yaw: 150.72 Yaw: 150.62
0.52 -1.06 1.78 Quat Yaw: 150.82 Yaw: 150.69
-0.22 -1.60 1.18 Quat Yaw: 149.52 Yaw: 149.19
-0.22 -1.68 -0.49 Quat Yaw: 147.79 Yaw: 147.62
-0.03 -0.25 -1.95 Quat Yaw: 146.53 Yaw: 146.37
-0.21 0.23 -1.51 Quat Yaw: 145.29 Yaw: 145.12
0.01 -0.63 1.01 Quat Yaw: 144.61 Yaw: 144.44
0.29 -0.83 1.87 Quat Yaw: 145.01 Yaw: 144.75
1.30 -0.97 -0.30 Quat Yaw: 146.83 Yaw: 146.56
0.74 -0.42 -0.98 Quat Yaw: 149.08 Yaw: 148.87
0.31 -0.04 -1.24 Quat Yaw: 150.68 Yaw: 150.50
-0.01 0.07 -0.93 Quat Yaw: 152.25 Yaw: 152.06
0.11 -1.12 1.63 Quat Yaw: 153.02 Yaw: 152.87
-0.97 -1.61 2.43 Quat Yaw: 152.47 Yaw: 152.25
-0.41 -1.97 0.01 Quat Yaw: 150.15 Yaw: 149.87
-0.36 -0.64 -2.03 Quat Yaw: 148.00 Yaw: 147.50
-0.32 0.17 -2.12 Quat Yaw: 145.02 Yaw: 144.75
-0.12 -0.12 0.12 Quat Yaw: 143.03 Yaw: 142.56
0.02 -0.36 1.78 Quat Yaw: 142.29 Yaw: 142.00
1.49 -1.28 0.14 Quat Yaw: 143.58 Yaw: 143.37
1.01 -0.23 -0.38 Quat Yaw: 145.99 Yaw: 145.81
0.28 -0.05 -0.74 Quat Yaw: 147.95 Yaw: 147.81
-0.00 -0.06 -0.52 Quat Yaw: 149.85 Yaw: 149.69
-0.26 -1.12 0.46 Quat Yaw: 150.86 Yaw: 150.62
-0.41 -0.88 1.81 Quat Yaw: 149.89 Yaw: 149.56
0.35 -1.95 0.60 Quat Yaw: 147.55 Yaw: 147.31
-0.38 -0.77 -0.93 Quat Yaw: 146.72 Yaw: 146.69
-0.76 0.10 -1.86 Quat Yaw: 146.67 Yaw: 146.62
-0.69 0.10 -0.20 Quat Yaw: 146.66 Yaw: 146.50
-0.33 -0.68 1.55 Quat Yaw: 146.97 Yaw: 146.81
0.59 -1.37 0.60 Quat Yaw: 147.86 Yaw: 147.75
1.08 -0.18 -0.83 Quat Yaw: 148.61 Yaw: 148.56
0.16 0.28 -1.04 Quat Yaw: 149.60 Yaw: 149.69
-0.09 -0.10 -0.60 Quat Yaw: 151.05 Yaw: 151.00
-0.10 -1.54 0.80 Quat Yaw: 151.42 Yaw: 151.25
-0.93 -0.94 1.83 Quat Yaw: 150.15 Yaw: 149.94
-0.23 -1.86 0.56 Quat Yaw: 147.22 Yaw: 147.00
-0.88 -0.47 -1.22 Quat Yaw: 144.38 Yaw: 144.31
-0.37 0.15 -2.40 Quat Yaw: 141.63 Yaw: 141.56
-0.11 -1.03 0.16 Quat Yaw: 140.08 Yaw: 140.00
-0.21 -0.87 1.83 Quat Yaw: 140.05 Yaw: 139.94
0.49 -0.94 0.13 Quat Yaw: 140.46 Yaw: 140.31
0.49 -0.07 -0.54 Quat Yaw: 141.76 Yaw: 141.94
-0.02 0.02 -0.70 Quat Yaw: 143.19 Yaw: 143.25
-0.38 -0.13 -0.51 Quat Yaw: 144.33 Yaw: 144.25
-0.36 -1.33 1.82 Quat Yaw: 144.52 Yaw: 144.25
-0.82 -1.22 1.30 Quat Yaw: 143.18 Yaw: 142.94
-0.25 -1.72 -0.80 Quat Yaw: 140.22 Yaw: 140.00
-0.54 -0.83 -1.82 Quat Yaw: 136.43 Yaw: 136.31
-0.14 0.42 -1.91 Quat Yaw: 133.81 Yaw: 133.69
0.28 -0.02 0.08 Quat Yaw: 132.51 Yaw: 132.25
0.10 -0.88 1.70 Quat Yaw: 132.70 Yaw: 132.50
1.04 -1.32 0.38 Quat Yaw: 134.86 Yaw: 134.81
0.65 -0.16 -0.17 Quat Yaw: 137.61 Yaw: 137.56
-0.12 0.20 -0.93 Quat Yaw: 139.84 Yaw: 140.00
-0.42 0.35 -0.47 Quat Yaw: 141.39 Yaw: 141.25
0.04 -1.24 1.69 Quat Yaw: 141.56 Yaw: 141.31
-0.85 -1.35 1.27 Quat Yaw: 140.45 Yaw: 140.25
-0.08 -1.76 -0.60 Quat Yaw: 137.08 Yaw: 137.00
-0.25 -0.31 -1.33 Quat Yaw: 134.32 Yaw: 134.37
-0.49 -0.16 -1.43 Quat Yaw: 132.76 Yaw: 132.62
-0.33 -1.01 0.21 Quat Yaw: 131.20 Yaw: 131.06
-0.08 -0.56 1.67 Quat Yaw: 130.84 Yaw: 130.69
1.23 -0.41 1.33 Quat Yaw: 132.67 Yaw: 132.56
1.01 0.21 -0.46 Quat Yaw: 135.33 Yaw: 135.19
-0.21 0.42 -1.74 Quat Yaw: 138.04 Yaw: 137.81
-0.12 0.26 -0.70 Quat Yaw: 140.64 Yaw: 140.31
0.16 -1.00 0.79 Quat Yaw: 141.91 Yaw: 141.56
-1.07 -1.52 1.12 Quat Yaw: 141.23 Yaw: 140.94
-0.04 -1.54 0.18 Quat Yaw: 138.51 Yaw: 138.31
-0.16 0.07 -1.74 Quat Yaw: 135.91 Yaw: 135.69
0.06 0.39 -3.01 Quat Yaw: 134.19 Yaw: 133.94
-0.36 -0.02 0.14 Quat Yaw: 133.46 Yaw: 133.25
0.13 -0.24 1.95 Quat Yaw: 132.98 Yaw: 132.87
1.59 -0.63 1.10 Quat Yaw: 133.87 Yaw: 133.94
0.49 0.28 0.22 Quat Yaw: 135.55 Yaw: 135.69
0.39 0.64 -1.15 Quat Yaw: 136.51 Yaw: 136.56
0.00 0.21 -1.56 Quat Yaw: 137.09 Yaw: 137.06
0.69 -0.97 1.16 Quat Yaw: 136.95 Yaw: 136.87
-0.65 -0.98 2.60 Quat Yaw: 135.44 Yaw: 135.62
-0.35 -1.86 -0.14 Quat Yaw: 133.60 Yaw: 133.75
-0.63 -0.80 -1.65 Quat Yaw: 132.23 Yaw: 132.37
-0.73 -0.33 -1.99 Quat Yaw: 130.59 Yaw: 130.75
-0.66 -0.44 0.11 Quat Yaw: 129.78 Yaw: 129.81
-0.38 -0.48 0.73 Quat Yaw: 130.52 Yaw: 130.50
1.67 -1.46 -0.26 Quat Yaw: 131.55 Yaw: 131.62
0.60 -0.12 -0.17 Quat Yaw: 132.62 Yaw: 132.75
-0.03 0.25 -0.91 Quat Yaw: 133.01 Yaw: 133.12
-0.39 0.65 -0.69 Quat Yaw: 133.88 Yaw: 134.00
-0.35 -0.16 1.35 Quat Yaw: 134.30 Yaw: 134.31
-0.69 -1.37 2.45 Quat Yaw: 133.46 Yaw: 133.50
0.06 -1.88 0.16 Quat Yaw: 131.03 Yaw: 131.00
-0.60 -0.78 -1.59 Quat Yaw: 128.96 Yaw: 129.00
-0.25 -0.06 -1.43 Quat Yaw: 127.20 Yaw: 127.06
-0.31 -0.02 -0.31 Quat Yaw: 126.05 Yaw: 125.94
-0.15 -0.63 1.14 Quat Yaw: 125.93 Yaw: 125.87
1.20 -1.12 1.00 Quat Yaw: 127.15 Yaw: 127.12
0.69 -0.42 -0.16 Quat Yaw: 128.54 Yaw: 128.56
-0.13 -0.30 -1.43 Quat Yaw: 129.17 Yaw: 129.06
-0.05 -0.33 -0.91 Quat Yaw: 129.28 Yaw: 129.00
-0.24 0.11 0.90 Quat Yaw: 130.41 Yaw: 130.00
-0.58 -0.67 0.99 Quat Yaw: 129.88 Yaw: 129.69
0.08 -1.73 -0.14 Quat Yaw: 126.96 Yaw: 127.06
0.01 -0.96 -0.21 Quat Yaw: 124.57 Yaw: 124.56
-0.28 -0.40 -0.97 Quat Yaw: 123.08 Yaw: 123.19
-0.80 0.05 -0.26 Quat Yaw: 122.27 Yaw: 122.37
-0.25 -0.75 1.24 Quat Yaw: 121.65 Yaw: 122.00
0.13 -1.02 0.86 Quat Yaw: 122.51 Yaw: 122.94
0.08 -0.09 -0.34 Quat Yaw: 121.73 Yaw: 122.19
-0.48 0.23 -0.87 Quat Yaw: 121.30 Yaw: 121.69
0.07 -0.02 -0.65 Quat Yaw: 120.90 Yaw: 121.06
0.60 -0.54 0.74 Quat Yaw: 120.99 Yaw: 120.87
0.19 0.43 0.45 Quat Yaw: 119.48 Yaw: 119.62
0.07 -1.84 -0.00 Quat Yaw: 117.46 Yaw: 117.94
-0.38 -1.26 -0.43 Quat Yaw: 116.04 Yaw: 116.50
-0.69 -0.25 -1.48 Quat Yaw: 115.79 Yaw: 116.06
-0.14 -0.10 0.17 Quat Yaw: 115.24 Yaw: 115.44
0.17 -0.22 1.99 Quat Yaw: 116.08 Yaw: 116.31
0.42 -0.02 0.61 Quat Yaw: 117.90 Yaw: 118.12
-0.16 0.21 -0.66 Quat Yaw: 119.22 Yaw: 119.56
-0.36 0.17 -1.36 Quat Yaw: 119.28 Yaw: 119.62
0.43 -0.30 0.45 Quat Yaw: 119.42 Yaw: 119.62
0.70 -0.71 1.33 Quat Yaw: 118.66 Yaw: 118.75
0.42 -0.80 0.54 Quat Yaw: 117.43 Yaw: 117.44
-0.00 -0.84 -0.63 Quat Yaw: 115.50 Yaw: 115.62
-0.53 -0.34 -1.30 Quat Yaw: 114.47 Yaw: 114.69
-0.57 0.42 -1.03 Quat Yaw: 113.77 Yaw: 113.94
0.41 -0.26 1.38 Quat Yaw: 113.40 Yaw: 113.50
0.48 -0.20 1.09 Quat Yaw: 114.74 Yaw: 114.81
0.60 0.09 0.23 Quat Yaw: 116.55 Yaw: 116.62
-0.30 0.47 -0.63 Quat Yaw: 117.98 Yaw: 118.25
-0.28 0.40 -0.71 Quat Yaw: 118.67 Yaw: 118.81
0.36 -0.16 0.99 Quat Yaw: 118.76 Yaw: 118.87
0.32 -0.89 1.55 Quat Yaw: 118.06 Yaw: 118.12
0.46 -1.51 0.35 Quat Yaw: 116.84 Yaw: 116.81
-0.60 -0.90 -0.76 Quat Yaw: 116.87 Yaw: 117.12
-1.02 -0.72 -1.82 Quat Yaw: 116.18 Yaw: 116.62
-0.66 -0.21 -0.07 Quat Yaw: 115.94 Yaw: 116.25
-0.35 -0.43 1.09 Quat Yaw: 116.34 Yaw: 116.50
0.77 -0.96 0.92 Quat Yaw: 117.53 Yaw: 117.81
0.77 0.01 -0.20 Quat Yaw: 118.82 Yaw: 119.06
-0.23 0.05 -1.20 Quat Yaw: 119.47 Yaw: 119.75
-0.56 0.06 -0.80 Quat Yaw: 120.57 Yaw: 120.75
0.02 -0.53 0.83 Quat Yaw: 120.83 Yaw: 120.94
-0.40 -1.51 1.71 Quat Yaw: 119.50 Yaw: 119.69
0.20 -2.33 0.56 Quat Yaw: 116.50 Yaw: 116.75
-0.61 -0.63 -1.27 Quat Yaw: 112.63 Yaw: 112.81
-0.28 0.30 -1.94 Quat Yaw: 108.84 Yaw: 108.87
-0.55 0.68 -0.31 Quat Yaw: 105.86 Yaw: 105.81
0.29 0.35 1.46 Quat Yaw: 105.12 Yaw: 105.12
1.43 0.41 0.89 Quat Yaw: 107.31 Yaw: 107.31
0.77 0.27 -0.19 Quat Yaw: 110.62 Yaw: 110.69
-0.49 -0.04 -1.62 Quat Yaw: 113.43 Yaw: 113.44
-0.61 0.04 -0.99 Quat Yaw: 115.60 Yaw: 115.56
0.10 -0.49 1.00 Quat Yaw: 116.36 Yaw: 116.31
-0.49 -1.29 1.54 Quat Yaw: 115.56 Yaw: 115.50
0.52 -1.86 -0.02 Quat Yaw: 113.42 Yaw: 113.44
-0.22 -0.77 -1.19 Quat Yaw: 111.22 Yaw: 111.25
-0.49 0.08 -1.92 Quat Yaw: 108.91 Yaw: 108.87
-0.77 0.37 -0.69 Quat Yaw: 107.44 Yaw: 107.37
0.16 0.07 1.79 Quat Yaw: 108.00 Yaw: 108.12
1.42 -0.28 0.93 Quat Yaw: 110.62 Yaw: 110.62
0.73 0.30 -0.76 Quat Yaw: 113.55 Yaw: 113.56
-0.23 0.16 -1.59 Quat Yaw: 115.54 Yaw: 115.56
-0.41 -0.01 -1.26 Quat Yaw: 117.33 Yaw: 117.44
0.12 -0.36 1.13 Quat Yaw: 117.98 Yaw: 118.00
-0.21 -1.54 2.43 Quat Yaw: 117.22 Yaw: 117.31
0.27 -2.16 -0.07 Quat Yaw: 114.10 Yaw: 114.31
-0.79 -0.88 -1.85 Quat Yaw: 110.70 Yaw: 111.00
-0.47 0.16 -2.00 Quat Yaw: 107.16 Yaw: 107.19
-0.06 -0.29 0.37 Quat Yaw: 104.58 Yaw: 104.87
-0.02 0.22 2.37 Quat Yaw: 104.41 Yaw: 104.69
1.44 0.49 0.94 Quat Yaw: 106.51 Yaw: 106.75
0.45 0.59 -0.80 Quat Yaw: 109.29 Yaw: 109.56
-0.38 0.46 -1.53 Quat Yaw: 111.51 Yaw: 111.69
-0.38 -0.22 -0.20 Quat Yaw: 114.18 Yaw: 114.37
0.25 -1.20 1.59 Quat Yaw: 115.81 Yaw: 115.94
-0.46 -2.03 1.81 Quat Yaw: 115.26 Yaw: 115.31
0.41 -2.24 -0.51 Quat Yaw: 112.15 Yaw: 112.19
-0.39 -0.91 -2.00 Quat Yaw: 108.40 Yaw: 108.06
-0.24 0.27 -1.93 Quat Yaw: 104.49 Yaw: 104.50
0.30 0.22 0.79 Quat Yaw: 102.51 Yaw: 102.44
-0.45 0.65 1.51 Quat Yaw: 102.28 Yaw: 102.19
1.58 0.49 0.08 Quat Yaw: 103.83 Yaw: 103.81
0.40 0.20 -0.43 Quat Yaw: 106.50 Yaw: 106.75
-0.49 0.22 -1.67 Quat Yaw: 108.34 Yaw: 108.31
-0.62 0.39 -0.33 Quat Yaw: 109.97 Yaw: 109.94
-0.05 -0.21 1.52 Quat Yaw: 110.61 Yaw: 110.56
0.26 -1.32 1.81 Quat Yaw: 110.04 Yaw: 110.12
0.45 -1.90 0.19 Quat Yaw: 108.36 Yaw: 108.62
-0.13 -0.70 -1.72 Quat Yaw: 106.71 Yaw: 106.94
-0.89 0.03 -1.74 Quat Yaw: 104.32 Yaw: 104.62
-0.30 0.14 -0.13 Quat Yaw: 102.62 Yaw: 102.94
0.41 0.49 1.66 Quat Yaw: 102.46 Yaw: 102.81
1.19 0.72 0.71 Quat Yaw: 104.28 Yaw: 105.12
1.12 0.78 -0.58 Quat Yaw: 108.19 Yaw: 108.75
0.13 0.49 -1.01 Quat Yaw: 110.88 Yaw: 111.37
-0.21 0.22 -0.44 Quat Yaw: 113.45 Yaw: 114.06
0.54 -0.33 1.31 Quat Yaw: 114.67 Yaw: 115.12
0.71 -1.32 1.67 Quat Yaw: 114.13 Yaw: 114.69
-0.35 -1.56 -0.08 Quat Yaw: 112.92 Yaw: 113.62
-0.82 -0.72 -1.51 Quat Yaw: 112.02 Yaw: 112.75
-1.08 -0.46 -1.14 Quat Yaw: 110.72 Yaw: 111.37
0.21 -0.39 0.31 Quat Yaw: 109.61 Yaw: 110.25
0.21 -0.02 0.64 Quat Yaw: 109.61 Yaw: 110.12
0.76 -0.16 0.41 Quat Yaw: 110.03 Yaw: 110.62
0.64 -0.23 0.25 Quat Yaw: 109.88 Yaw: 110.50
0.16 0.19 -0.92 Quat Yaw: 110.22 Yaw: 110.62
0.01 0.22 -0.58 Quat Yaw: 110.80 Yaw: 111.06
0.22 -0.24 0.26 Quat Yaw: 110.81 Yaw: 111.00
-0.14 -0.51 0.62 Quat Yaw: 110.36 Yaw: 110.56
-0.21 -1.63 0.26 Quat Yaw: 110.01 Yaw: 110.44
-1.12 -0.73 -0.91 Quat Yaw: 110.19 Yaw: 110.75
-1.74 -0.37 -0.87 Quat Yaw: 110.59 Yaw: 111.25
-0.91 -0.54 0.37 Quat Yaw: 110.80 Yaw: 111.37
-0.31 0.18 1.11 Quat Yaw: 111.44 Yaw: 111.81
0.12 -0.24 0.32 Quat Yaw: 112.10 Yaw: 112.44
0.24 -0.45 -0.60 Quat Yaw: 111.73 Yaw: 112.06
-0.43 0.14 -0.97 Quat Yaw: 110.76 Yaw: 111.31
-0.11 -0.10 -0.03 Quat Yaw: 109.79 Yaw: 110.31
0.23 -0.27 0.39 Quat Yaw: 108.71 Yaw: 109.06
0.25 -0.51 0.48 Quat Yaw: 106.64 Yaw: 106.75
0.14 -1.24 -0.30 Quat Yaw: 104.43 Yaw: 105.00
-1.26 -0.42 -1.44 Quat Yaw: 103.25 Yaw: 104.12
-1.37 -0.33 -0.43 Quat Yaw: 101.71 Yaw: 102.56
-0.05 -0.27 1.76 Quat Yaw: 101.74 Yaw: 102.31
0.36 1.03 1.22 Quat Yaw: 103.10 Yaw: 103.44
1.14 0.24 -0.27 Quat Yaw: 104.91 Yaw: 105.31
-0.47 -0.05 -1.04 Quat Yaw: 108.15 Yaw: 108.62
-0.43 0.07 -0.99 Quat Yaw: 110.38 Yaw: 110.81
0.32 -0.07 0.63 Quat Yaw: 112.84 Yaw: 113.25
0.32 -0.62 1.09 Quat Yaw: 113.45 Yaw: 113.56
0.73 -1.56 0.82 Quat Yaw: 113.33 Yaw: 113.56
-0.23 -1.42 0.06 Quat Yaw: 111.58 Yaw: 111.94
-1.37 -0.39 -1.29 Quat Yaw: 109.54 Yaw: 110.31
-1.14 -0.01 -0.24 Quat Yaw: 107.37 Yaw: 108.12
0.31 -0.27 1.19 Quat Yaw: 105.91 Yaw: 106.31
1.18 0.27 1.37 Quat Yaw: 105.70 Yaw: 105.87
0.73 0.71 -0.18 Quat Yaw: 106.24 Yaw: 106.44
-0.02 0.61 -0.87 Quat Yaw: 107.05 Yaw: 107.31
-0.36 0.57 -0.87 Quat Yaw: 107.86 Yaw: 108.06
0.53 0.02 0.44 Quat Yaw: 109.52 Yaw: 109.56
0.36 -0.15 0.86 Quat Yaw: 110.59 Yaw: 110.56
0.40 -1.78 0.31 Quat Yaw: 110.22 Yaw: 110.06
-0.11 -1.06 0.24 Quat Yaw: 109.00 Yaw: 109.12
-0.68 0.05 -1.33 Quat Yaw: 107.91 Yaw: 107.94
-0.19 0.58 -0.15 Quat Yaw: 106.46 Yaw: 106.37
0.06 0.75 1.25 Quat Yaw: 106.40 Yaw: 106.31
0.71 0.11 0.52 Quat Yaw: 108.28 Yaw: 108.25
0.60 0.75 -0.64 Quat Yaw: 109.58 Yaw: 109.56
-0.09 0.68 -0.93 Quat Yaw: 110.42 Yaw: 110.44
-0.31 0.69 -1.09 Quat Yaw: 111.54 Yaw: 111.56
-0.03 0.00 0.57 Quat Yaw: 112.31 Yaw: 112.25
-0.05 0.10 1.48 Quat Yaw: 111.74 Yaw: 111.69
0.92 -1.16 0.22 Quat Yaw: 110.09 Yaw: 110.00
-0.31 -0.53 -0.86 Quat Yaw: 108.72 Yaw: 108.81
-0.87 -0.01 -1.68 Quat Yaw: 107.57 Yaw: 107.69
-0.74 0.20 -0.06 Quat Yaw: 106.57 Yaw: 106.69
-0.07 0.38 1.88 Quat Yaw: 106.52 Yaw: 106.56
1.08 -0.14 1.30 Quat Yaw: 107.80 Yaw: 107.81
0.89 0.57 -0.60 Quat Yaw: 109.26 Yaw: 109.31
0.01 0.71 -1.55 Quat Yaw: 110.71 Yaw: 110.75
-0.14 0.50 -1.23 Quat Yaw: 111.91 Yaw: 111.94
0.29 0.14 1.26 Quat Yaw: 113.20 Yaw: 113.25
0.23 -0.23 1.39 Quat Yaw: 113.26 Yaw: 113.19
0.85 -1.53 0.52 Quat Yaw: 113.02 Yaw: 112.94
0.28 -1.04 -0.49 Quat Yaw: 112.59 Yaw: 112.50
-0.87 -0.09 -1.79 Quat Yaw: 112.62 Yaw: 112.69
-1.07 0.19 -1.37 Quat Yaw: 112.38 Yaw: 112.56
-0.40 0.06 1.06 Quat Yaw: 112.62 Yaw: 112.62
-0.17 -0.04 2.30 Quat Yaw: 114.04 Yaw: 114.00
0.72 0.26 -0.15 Quat Yaw: 115.99 Yaw: 115.87
-0.29 0.67 -0.90 Quat Yaw: 117.38 Yaw: 117.31
0.25 0.68 -0.93 Quat Yaw: 118.56 Yaw: 118.62
0.37 0.39 0.13 Quat Yaw: 119.07 Yaw: 119.12
0.14 -1.69 1.81 Quat Yaw: 119.26 Yaw: 119.37
1.12 -2.06 0.25 Quat Yaw: 117.55 Yaw: 117.81
-0.37 -1.42 -0.50 Quat Yaw: 116.05 Yaw: 116.37
-0.67 -0.51 -1.50 Quat Yaw: 114.08 Yaw: 114.12
-0.58 -0.02 -0.46 Quat Yaw: 112.74 Yaw: 112.87
-0.02 -0.58 1.12 Quat Yaw: 111.85 Yaw: 111.94
0.80 -0.50 1.11 Quat Yaw: 112.00 Yaw: 112.06
0.43 0.45 -0.49 Quat Yaw: 112.20 Yaw: 112.31
-0.94 0.30 -1.51 Quat Yaw: 112.15 Yaw: 112.19
-0.49 0.03 -1.29 Quat Yaw: 112.06 Yaw: 112.06
0.72 0.18 0.54 Quat Yaw: 110.99 Yaw: 111.00
0.47 -0.51 2.42 Quat Yaw: 109.02 Yaw: 109.06
1.51 -1.08 0.96 Quat Yaw: 106.43 Yaw: 106.56
-0.36 -0.80 -0.45 Quat Yaw: 104.49 Yaw: 104.62
-0.17 0.06 -1.15 Quat Yaw: 101.90 Yaw: 101.94
-0.41 0.72 -0.44 Quat Yaw: 100.56 Yaw: 100.50
0.34 0.36 1.10 Quat Yaw: 102.39 Yaw: 102.31
1.26 0.74 -0.09 Quat Yaw: 105.41 Yaw: 105.37
1.14 0.38 -1.14 Quat Yaw: 110.00 Yaw: 109.94
-0.21 -0.46 -1.48 Quat Yaw: 114.17 Yaw: 114.12
-1.39 -0.62 -0.89 Quat Yaw: 117.42 Yaw: 117.37
-0.35 -0.48 -0.00 Quat Yaw: 118.28 Yaw: 118.19
-0.40 -0.70 1.37 Quat Yaw: 117.32 Yaw: 117.31
0.89 -0.19 0.69 Quat Yaw: 115.59 Yaw: 115.62
0.02 -0.47 -0.65 Quat Yaw: 115.04 Yaw: 115.12
-0.35 -0.78 -1.01 Quat Yaw: 114.74 Yaw: 115.06
-0.34 -1.02 0.17 Quat Yaw: 113.94 Yaw: 114.12
0.42 -0.45 1.32 Quat Yaw: 114.15 Yaw: 114.37
1.32 0.85 0.40 Quat Yaw: 115.14 Yaw: 115.31
0.75 1.00 -0.25 Quat Yaw: 116.76 Yaw: 116.69
-0.15 1.00 -0.88 Quat Yaw: 118.94 Yaw: 118.81
-0.21 0.77 -0.97 Quat Yaw: 120.92 Yaw: 121.00
0.16 -0.65 1.15 Quat Yaw: 121.89 Yaw: 121.94
0.23 -1.72 1.05 Quat Yaw: 122.41 Yaw: 122.44
0.10 -1.55 -0.00 Quat Yaw: 120.37 Yaw: 120.44
-0.51 -0.81 -0.71 Quat Yaw: 117.84 Yaw: 118.06
-0.61 -0.31 -0.95 Quat Yaw: 114.98 Yaw: 115.12
-0.04 -0.73 0.59 Quat Yaw: 112.77 Yaw: 112.69
0.88 -0.46 1.25 Quat Yaw: 112.21 Yaw: 112.31
1.49 -0.06 0.46 Quat Yaw: 112.61 Yaw: 112.69
0.93 0.56 -1.04 Quat Yaw: 113.94 Yaw: 114.00
-1.03 0.54 -1.29 Quat Yaw: 114.27 Yaw: 114.37
-1.12 0.24 -1.25 Quat Yaw: 115.69 Yaw: 115.56
-0.41 -0.49 0.59 Quat Yaw: 115.22 Yaw: 115.19
0.81 -0.80 2.03 Quat Yaw: 114.10 Yaw: 114.12
1.56 -0.48 1.11 Quat Yaw: 112.58 Yaw: 112.62
-0.21 -0.12 -0.44 Quat Yaw: 111.00 Yaw: 110.75
-0.10 0.12 -1.37 Quat Yaw: 109.41 Yaw: 109.37
0.41 -0.50 -0.26 Quat Yaw: 108.82 Yaw: 108.81
0.94 -0.58 0.65 Quat Yaw: 109.34 Yaw: 109.31
1.51 0.17 -0.13 Quat Yaw: 110.01 Yaw: 110.06
0.72 0.68 -0.46 Quat Yaw: 110.48 Yaw: 110.50
-0.65 0.55 -0.84 Quat Yaw: 110.55 Yaw: 110.56
-0.62 0.67 -0.50 Quat Yaw: 110.77 Yaw: 110.69
0.18 0.63 0.81 Quat Yaw: 109.99 Yaw: 109.87
0.21 -0.07 0.62 Quat Yaw: 109.27 Yaw: 109.19
0.90 -0.46 0.59 Quat Yaw: 110.29 Yaw: 110.50
-0.14 -0.80 -0.30 Quat Yaw: 110.18 Yaw: 110.31
0.14 -0.50 -0.98 Quat Yaw: 108.84 Yaw: 109.00
0.28 -0.56 -0.34 Quat Yaw: 106.98 Yaw: 106.94
0.66 -0.49 0.78 Quat Yaw: 107.03 Yaw: 106.87
2.27 1.04 -1.21 Quat Yaw: 107.14 Yaw: 107.19
-0.40 1.12 -0.63 Quat Yaw: 105.93 Yaw: 105.87
-0.63 1.42 -0.54 Quat Yaw: 107.26 Yaw: 107.12
-0.42 0.64 0.72 Quat Yaw: 109.50 Yaw: 109.44
0.01 -0.59 2.12 Quat Yaw: 110.69 Yaw: 110.69
0.73 -1.33 1.73 Quat Yaw: 111.56 Yaw: 111.50
0.49 -1.33 -0.18 Quat Yaw: 111.72 Yaw: 111.69
0.33 -0.70 -1.41 Quat Yaw: 109.71 Yaw: 109.62
0.75 -0.36 -1.64 Quat Yaw: 106.70 Yaw: 106.56
0.98 -0.51 -0.23 Quat Yaw: 104.72 Yaw: 104.44
0.89 -1.10 0.49 Quat Yaw: 106.02 Yaw: 105.75
2.24 0.26 -1.17 Quat Yaw: 108.48 Yaw: 108.19
0.41 0.72 -0.68 Quat Yaw: 107.47 Yaw: 107.44
-0.74 1.10 -0.46 Quat Yaw: 106.62 Yaw: 106.56
-0.36 0.69 -0.04 Quat Yaw: 107.81 Yaw: 107.81
0.51 -0.29 0.72 Quat Yaw: 108.98 Yaw: 109.06
0.64 -1.48 1.63 Quat Yaw: 110.11 Yaw: 110.00
1.04 -0.85 0.04 Quat Yaw: 110.89 Yaw: 110.87
0.75 -0.45 -0.72 Quat Yaw: 109.88 Yaw: 109.94
0.62 -0.49 -1.12 Quat Yaw: 109.19 Yaw: 109.19
0.58 -0.78 0.29 Quat Yaw: 108.53 Yaw: 108.37
1.55 -0.51 0.82 Quat Yaw: 109.90 Yaw: 109.75
2.47 0.66 -1.30 Quat Yaw: 112.78 Yaw: 112.81
0.52 0.20 -0.93 Quat Yaw: 114.81 Yaw: 114.94
-0.02 0.03 -0.25 Quat Yaw: 118.23 Yaw: 118.31
-0.21 0.11 -0.07 Quat Yaw: 120.73 Yaw: 120.81
0.20 -0.65 1.47 Quat Yaw: 120.85 Yaw: 120.94
1.60 -1.29 1.30 Quat Yaw: 121.44 Yaw: 121.62
-0.07 -1.55 0.29 Quat Yaw: 121.40 Yaw: 121.56
